チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
巨人,2.7,4,0,4,0,0,2,0,2,0,0,0,3.1,5,0,4,1,0,1,1,1.8,0.333,-,3.33
ＤｅＮＡ,0.0,6,0,6,2,0,1,0,3,2,2,0,6.0,3,0,3,2,0,0,0,0.83,0.15,-,99.0
広島,0.0,4,0,4,0,0,0,0,0,0,0,0,5.0,5,0,5,1,0,0,0,1.2,0.263,-,99.0
ヤクルト,6.75,6,0,6,0,0,0,0,0,0,0,0,5.1,5,1,2,3,0,4,4,1.5,0.238,-,1.33
中日,1.35,5,0,5,1,0,1,0,2,1,1,0,6.2,7,0,8,0,0,1,1,1.05,0.269,-,6.67
