月名,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
3・4月,0.00,4,0,4,1,0,1,0,2,1,1,0,3.1,3,0,2,2,0,0,0,1.50,.231,-,99.00
5月,2.08,4,0,4,1,0,1,0,2,1,1,0,4.1,2,0,2,1,0,1,1,0.69,.133,-,4.33
6月,2.70,4,0,4,0,1,0,0,0,0,0,1,3.1,5,0,0,0,0,1,1,1.50,.333,-,3.33
7月,1.80,4,0,4,0,0,1,0,1,0,0,0,5.0,5,0,4,2,0,1,1,1.40,.278,-,5.00
8月,5.40,4,0,4,0,0,0,0,0,0,0,0,5.0,5,1,5,0,0,3,3,1.00,.250,-,1.67
9月,1.04,8,0,8,1,0,1,0,2,1,1,0,8.2,10,0,9,1,0,1,1,1.27,.286,-,8.67
10月,-,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,-,-,-,99.00
11月,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.00,.000,-,-
