球場,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
甲子園,0.00,4,0,4,0,0,1,0,1,0,0,0,2.2,3,0,2,1,0,0,0,1.5,0.25,-,99.00
東京ドーム,18.00,1,0,1,0,0,0,0,0,0,0,0,1.0,1,1,1,1,0,2,2,2.0,0.25,-,0.50
横浜,0.00,3,0,3,1,0,1,0,2,1,1,0,2.2,2,0,1,1,0,0,0,1.13,0.222,-,99.00
マツダスタジアム,0.00,1,0,1,0,0,0,0,0,0,0,0,1.0,0,0,1,0,0,0,0,0.0,0.0,-,99.00
神宮,0.00,2,0,2,0,0,1,0,1,0,0,0,1.1,1,0,1,0,0,0,0,0.75,0.2,-,99.00
バンテリンドーム,10.13,3,0,3,1,0,1,0,2,1,1,0,2.2,1,0,2,4,1,3,3,1.88,0.125,-,0.89
Ce その他,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
みずほPayPay,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
エスコンＦ,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
ZOZOマリン,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
楽天モバイル,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
京セラD大阪,0.00,2,0,2,0,0,1,0,1,0,0,0,1.0,1,0,0,0,0,0,0,1.0,0.25,-,99.00
ベルーナドーム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
Pa その他,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
