種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,0.0,2,0,2,0,0,1,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0.0,0.0,-,99.0
Nighter,3.86,14,0,14,2,0,4,0,6,2,2,0,11.2,9,1,8,7,1,5,5,1.37,0.209,-,2.33
