チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
阪神,.125,5,9,8,1,1,0,0,0,1,0,4,0,0,0,1,0,0,0,0,.125,.125,0.25
ＤｅＮＡ,.000,7,16,16,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,.000,.000,0.0
広島,.308,6,15,13,0,4,2,0,0,6,3,2,1,0,0,1,0,0,0,1,.357,.462,0.819
ヤクルト,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
中日,.125,4,8,8,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,.125,.125,0.25
