アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,41,33.1%,安打,34,66.7%
フライ,40,32.3%,四死球,17,33.3%
空三振,32,25.8%,失策出塁,0,0.0%
見三振,9,7.3%,野選,0,0.0%
犠打,2,1.6%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
