球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,打率,打数,安打,ＨＲ,三振,四球,死球
ストレート,19,43.2%,144.1,0,4,3,12,36.8%,0.0%,-,0,0,0,0,3,0
ツーシーム,6,13.6%,133.8,3,1,0,2,66.7%,100.0%,-,0,0,0,0,0,0
カットボール,6,13.6%,132.2,1,0,2,1,50.0%,20.0%,.000,3,0,0,1,0,0
スライダー,5,11.4%,125.2,0,0,2,2,40.0%,0.0%,.000,1,0,0,0,0,1
チェンジアップ,5,11.4%,134.2,1,0,1,1,40.0%,25.0%,.000,2,0,0,0,0,0
ナックルカーブ,2,4.5%,125.5,0,0,0,2,0.0%,-%,-,0,0,0,0,0,0
スプリット,1,2.3%,137.0,0,0,1,0,100.0%,0.0%,-,0,0,0,0,0,0
