種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,3.86,7,0,7,0,1,3,0,3,0,0,1,7.0,7,0,3,2,0,4,3,1.29,0.269,-,1.75
Nighter,2.14,23,0,23,0,1,8,0,8,0,0,1,21.0,13,1,22,1,1,5,5,0.67,0.176,-,4.2
