チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
巨人,1.29,7,0,7,0,0,2,0,2,0,0,0,7.0,4,0,8,2,0,2,1,0.86,0.174,-,3.5
阪神,4.5,6,0,6,0,1,2,0,2,0,0,1,6.0,5,1,8,1,0,3,3,1.0,0.208,-,2.0
広島,3.18,7,0,7,0,1,3,0,3,0,0,1,5.2,5,0,5,0,0,2,2,0.88,0.263,-,2.83
ヤクルト,0.0,5,0,5,0,0,2,0,2,0,0,0,4.1,2,0,2,0,1,0,0,0.46,0.133,-,99.0
中日,3.6,5,0,5,0,0,2,0,2,0,0,0,5.0,4,0,2,0,0,2,2,0.8,0.211,-,2.5
