月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,.222,20,68,63,2,14,2,1,0,18,11,8,3,0,1,0,1,0,0,0,.265,.286,0.55
5月,.273,14,51,44,3,12,3,0,0,15,9,5,2,1,0,2,3,0,0,1,.286,.341,0.627
6月,.188,13,37,32,0,6,2,0,0,8,5,5,3,0,0,0,2,0,0,1,.243,.250,0.493
7月,.200,17,47,45,3,9,4,0,0,13,4,6,1,0,1,0,0,0,0,0,.234,.289,0.523
8月,.382,21,74,68,9,26,5,1,2,39,7,7,3,1,2,1,0,0,0,1,.425,.574,0.998
9月,.246,19,67,61,5,15,3,0,1,21,5,9,4,0,0,1,1,0,0,0,.288,.344,0.632
10月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
