打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.216,27,82,74,4,16,2,1,1,23,11,12,4,1,1,2,1,0,0,1,0.263,0.311,0.573
Nighter,0.276,77,262,239,18,66,17,1,2,91,30,28,12,1,3,2,6,0,0,2,0.312,0.381,0.692
