条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,0.222,12,9,2,0,0,0,0,0,0,3,0,0.222
1-0より,0.5,10,10,5,0,0,0,0,0,0,0,0,0.5
2-0より,1.0,1,1,1,0,0,0,0,0,0,0,0,1.0
3-0より,1.0,2,1,1,0,0,1,0,1,0,0,0,1.0
0-1より,0.333,6,6,2,0,0,1,0,0,0,0,0,0.333
1-1より,0.231,14,13,3,0,0,1,0,0,0,0,1,0.214
2-1より,0.333,4,3,1,0,0,0,0,0,1,0,0,0.5
3-1より,1.0,5,1,1,0,0,0,0,4,0,0,0,1.0
0-2より,0.222,9,9,2,1,0,0,5,0,0,0,0,0.222
1-2より,0.167,6,6,1,0,0,0,5,0,0,0,0,0.167
2-2より,0.2,10,10,2,0,0,1,2,0,0,0,0,0.2
3-2より,0.143,10,7,1,1,0,0,3,3,0,0,0,0.4
