球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,打率,打数,安打,ＨＲ,三振,四球,死球
ストレート,35,50.0%,145.4,4,4,11,11,54.3%,20.0%,.000,6,0,0,1,1,0
フォーク,9,12.9%,134.9,4,0,1,3,55.6%,66.7%,.000,3,0,0,2,1,0
スライダー,5,7.1%,127.6,0,1,2,2,60.0%,0.0%,-,0,0,0,0,0,0
カーブ,5,7.1%,116.0,0,2,0,3,40.0%,-%,-,0,0,0,0,1,0
カットボール,5,7.1%,139.6,0,2,0,2,40.0%,0.0%,.000,1,0,0,0,0,0
チェンジアップ,4,5.7%,122.7,0,0,1,2,25.0%,0.0%,1.000,1,1,0,0,0,0
ツーシーム,3,4.3%,142.0,0,0,1,2,33.3%,0.0%,-,0,0,0,0,0,0
縦スライダー,2,2.9%,132.0,1,1,0,0,100.0%,100.0%,.000,1,0,0,1,0,0
シュート,2,2.9%,134.0,0,0,0,2,0.0%,-%,-,0,0,0,0,1,0
