種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,1.42,13,0,13,1,0,0,0,1,1,1,0,19.0,16,2,13,3,0,3,3,1.0,0.239,-,6.33
Visitor,2.45,10,0,10,0,0,0,0,0,0,0,0,14.2,13,1,11,4,0,4,4,1.16,0.255,-,3.67
