球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,187,35.5%,147.0,11,37,39,63,46.5%,12.6%,0.341,41,14,1,8,2,0
カットボール,79,15.0%,137.2,11,10,20,28,51.9%,26.8%,0.083,12,1,0,3,1,0
シュート,60,11.4%,143.7,2,9,18,14,48.3%,5.4%,0.471,17,8,0,0,2,0
スライダー,58,11.0%,128.0,8,7,8,25,39.7%,30.8%,0.091,11,1,0,1,0,0
フォーク,52,9.9%,132.4,15,1,12,16,53.8%,42.9%,0.067,15,1,0,7,1,0
カーブ,43,8.2%,117.1,1,16,2,20,44.2%,14.3%,0.25,4,1,0,1,0,0
チェンジアップ,42,8.0%,134.3,8,2,8,12,42.9%,28.6%,0.133,15,2,1,3,1,0
スプリット,6,1.1%,135.6,1,0,0,3,16.7%,33.3%,0.333,3,1,1,1,0,0
