球場,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
ZOZOマリン,4.91,15,0,15,1,1,7,2,8,3,1,1,14.2,19,0,14,4,0,8,8,1.57,0.339,-,1.83
みずほPayPay,0.00,3,0,3,0,0,1,1,1,1,0,0,3.0,1,0,3,0,1,0,0,0.33,0.1,-,99.00
エスコンＦ,10.13,3,0,3,0,1,0,2,0,2,0,1,2.2,5,0,4,0,0,3,3,1.88,0.417,-,0.89
楽天モバイル,4.50,2,0,2,0,0,1,0,1,0,0,0,2.0,3,1,1,1,0,1,1,2.0,0.375,-,2.00
京セラD大阪,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
ベルーナドーム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
Pa その他,0.00,1,0,1,0,0,1,0,1,0,0,0,1.0,0,0,1,1,0,0,0,1.0,0.0,-,99.00
東京ドーム,0.00,1,0,1,0,0,1,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0.0,0.0,-,99.00
甲子園,0.00,1,0,1,0,0,1,0,1,0,0,0,1.0,1,0,1,0,0,0,0,1.0,0.333,-,99.00
横浜,0.00,2,0,2,0,0,2,0,2,0,0,0,2.0,0,0,2,0,0,0,0,0.0,0.0,-,99.00
マツダスタジアム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
神宮,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
バンテリンドーム,40.50,1,0,1,0,1,0,0,0,0,0,1,0.2,3,0,1,2,1,3,3,7.5,0.6,-,0.22
Ce その他,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
