チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
巨人,0.231,8,27,26,3,6,2,0,0,8,1,6,1,0,0,0,0,0,0,0,0.259,0.308,0.567
阪神,0.0,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0
ＤｅＮＡ,0.364,7,26,22,4,8,2,0,2,16,5,4,3,0,1,0,0,0,0,0,0.462,0.727,1.189
広島,0.192,10,30,26,5,5,2,0,2,13,3,7,1,0,3,0,0,0,0,0,0.3,0.5,0.8
中日,0.105,7,19,19,1,2,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0.105,0.105,0.211
