条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.285,236,214,61,7,0,7,7,42,19,3,0,0,0.352
1塁,0.308,89,78,24,6,0,1,4,12,7,2,2,0,0.379
2塁,0.263,25,19,5,0,0,2,6,5,6,0,0,0,0.44
3塁,0.5,7,4,2,1,0,0,2,1,3,0,0,0,0.714
1・2塁,0.261,29,23,6,0,0,0,3,6,6,0,0,0,0.414
1・3塁,0.3,17,10,3,0,0,0,6,1,3,1,0,3,0.412
2・3塁,0.571,9,7,4,1,0,0,7,1,1,0,0,1,0.556
満塁,0.333,10,9,3,0,0,0,7,3,0,0,0,1,0.3
得点圏,0.319,97,72,23,2,0,2,31,17,19,1,0,5,0.443
