月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,.240,17,54,50,7,12,2,0,2,20,4,8,3,0,1,0,0,0,0,0,.296,.400,0.696
5月,.250,15,62,48,7,12,1,0,1,16,9,12,11,0,2,0,1,0,0,1,.403,.333,0.737
6月,.280,18,61,50,4,14,3,0,1,20,5,8,10,0,0,1,0,0,0,1,.400,.400,0.8
7月,.345,17,64,58,8,20,3,0,1,26,4,10,5,0,1,0,0,0,0,1,.406,.448,0.855
8月,.329,20,83,73,7,24,4,0,1,31,8,21,6,0,1,1,2,0,0,1,.378,.425,0.803
9月,.305,23,94,82,13,25,2,0,4,39,12,11,9,0,1,0,2,0,0,2,.372,.476,0.848
10月,.333,1,4,3,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,.500,.333,0.833
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
