打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,4,2,.500,0,0,1,0,0,0.6
2打席目,5,0,.000,0,1,0,0,0,0.0
3打席目,5,1,.200,0,0,0,0,0,0.2
4打席目,2,1,.500,0,0,0,0,0,0.5
5打席目以上,0,0,-,0,0,0,0,0,
