種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,1.13,8,0,8,0,1,5,1,5,1,0,1,8.0,5,0,8,2,0,1,1,0.88,0.192,-,8.0
Nighter,1.8,36,0,36,1,1,12,16,13,17,1,1,35.0,33,2,33,11,1,7,7,1.26,0.252,-,5.0
