チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
巨人,0.0,3,0,3,1,0,1,1,2,2,1,0,3.0,1,0,7,2,0,0,0,1.0,0.1,-,99.0
阪神,0.0,6,0,6,0,0,3,2,3,2,0,0,6.0,9,0,4,1,0,0,0,1.67,0.346,-,99.0
ＤｅＮＡ,2.35,8,0,8,0,1,1,3,1,3,0,1,7.2,10,0,4,2,0,2,2,1.57,0.323,-,3.83
広島,3.6,10,0,10,0,0,2,8,2,8,0,0,10.0,9,2,10,1,0,4,4,1.0,0.237,-,2.5
中日,0.0,10,0,10,0,0,5,3,5,3,0,0,10.0,5,0,11,5,1,0,0,1.0,0.161,-,99.0
