球場,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
横浜,.313,11,21,16,2,5,1,0,0,6,2,5,3,0,0,2,0,0,0,0,.421,.375,0.796
東京ドーム,.000,1,4,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,.000,.000,0.0
甲子園,.000,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0.0
マツダスタジアム,.000,4,11,9,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,.000,.000,0.0
神宮,.333,3,9,6,1,2,0,0,0,2,1,2,1,0,0,2,0,0,0,1,.429,.333,0.762
バンテリンドーム,.000,2,6,3,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,.000,.000,0.0
Ce その他,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
みずほPayPay,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
エスコンＦ,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
ZOZOマリン,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
楽天モバイル,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
京セラD大阪,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
ベルーナドーム,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
Pa その他,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
