月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,.143,4,11,7,0,1,0,0,0,1,0,3,0,0,0,4,0,0,0,0,.143,.143,0.286
5月,.000,4,9,6,0,0,0,0,0,0,0,5,1,0,0,2,0,0,0,1,.143,.000,0.143
6月,1.000,3,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.000,1.000,2.0
7月,.200,5,13,10,0,2,0,0,0,2,1,2,1,0,0,2,0,0,0,0,.273,.200,0.473
8月,.333,4,8,6,2,2,1,0,0,3,2,2,1,0,0,1,0,0,0,0,.429,.500,0.929
9月,.125,4,10,8,1,1,0,0,0,1,1,1,0,0,0,2,0,0,0,0,.125,.125,0.25
10月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
