打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.115,20,57,52,5,6,1,1,0,9,1,11,3,0,1,1,0,3,0,0,0.179,0.173,0.352
Nighter,0.28,66,184,164,25,46,9,1,3,66,15,29,12,0,4,3,1,6,1,1,0.343,0.402,0.745
