球場,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
京セラD大阪,.258,16,33,31,4,8,2,0,1,13,3,7,0,0,1,1,0,0,0,0,.281,.419,0.701
みずほPayPay,.000,5,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.333,.000,0.333
エスコンＦ,.125,3,8,8,0,1,0,1,0,3,2,3,0,0,0,0,0,0,0,0,.125,.375,0.5
ZOZOマリン,.000,3,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,.000,.000,0.0
楽天モバイル,.000,3,4,3,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,.250,.000,0.25
ベルーナドーム,.111,4,13,9,1,1,0,0,0,1,1,4,3,0,0,0,1,0,0,0,.308,.111,0.419
Pa その他,.000,2,8,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,.000,.000,0.0
東京ドーム,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
甲子園,.000,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0.0
横浜,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
マツダスタジアム,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
神宮,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
バンテリンドーム,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
Ce その他,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
