チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
巨人,9.00,3,0,3,0,0,0,0,0,0,0,0,3.0,4,1,1,3,0,3,3,2.33,0.333,-,1.00
阪神,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
広島,0.00,2,0,2,0,0,0,0,0,0,0,0,1.2,5,0,2,0,0,2,0,3.0,0.5,-,0.83
ヤクルト,22.50,1,0,1,0,0,0,0,0,0,0,0,2.0,4,0,1,3,0,5,5,3.5,0.5,-,0.40
中日,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
