チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
巨人,2.45,3,0,3,0,0,0,0,0,0,0,0,3.2,3,1,0,3,0,1,1,1.64,0.3,-,3.67
阪神,5.4,2,0,2,0,0,0,0,0,0,0,0,1.2,5,0,1,0,0,1,1,3.0,0.625,-,1.67
ＤｅＮＡ,6.75,3,0,3,0,0,0,0,0,0,0,0,2.2,5,0,0,0,0,2,2,1.88,0.455,-,1.33
広島,7.36,5,0,5,0,0,1,0,1,0,0,0,3.2,6,0,0,2,1,3,3,2.18,0.353,-,1.22
ヤクルト,2.25,4,0,4,0,0,0,0,0,0,0,0,4.0,6,0,3,1,0,1,1,1.75,0.333,-,4.0
