種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,6.75,6,0,6,0,0,0,0,0,0,0,0,4.0,6,0,2,1,1,3,3,1.75,0.353,-,1.33
Nighter,3.95,13,0,13,0,0,1,0,1,0,0,0,13.2,23,1,2,5,0,6,6,2.05,0.411,-,2.28
