球場,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
バンテリンドーム,1.59,11,0,11,0,0,1,0,1,0,0,0,11.1,15,0,2,3,0,2,2,1.59,0.357,-,5.67
東京ドーム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
甲子園,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
横浜,9.00,2,0,2,0,0,0,0,0,0,0,0,2.0,4,0,0,0,0,2,2,2.0,0.444,-,1.00
マツダスタジアム,16.20,3,0,3,0,0,0,0,0,0,0,0,1.2,5,0,0,2,1,3,3,4.2,0.5,-,0.56
神宮,0.00,1,0,1,0,0,0,0,0,0,0,0,1.0,1,0,2,0,0,0,0,1.0,0.25,-,99.00
Ce その他,13.50,1,0,1,0,0,0,0,0,0,0,0,0.2,1,1,0,1,0,1,1,3.0,0.333,-,0.67
みずほPayPay,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
エスコンＦ,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
ZOZOマリン,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
楽天モバイル,9.00,1,0,1,0,0,0,0,0,0,0,0,1.0,3,0,0,0,0,1,1,3.0,0.6,-,1.00
京セラD大阪,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
ベルーナドーム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
Pa その他,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
