条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,.353,20,17,6,0,0,2,0,1,0,2,0,0.389
1-0より,.400,10,10,4,1,0,1,0,0,0,0,0,0.4
2-0より,.000,5,4,0,0,0,0,0,0,0,1,0,0.0
3-0より,-,1,0,0,0,0,0,0,1,0,0,0,1.0
0-1より,.000,6,6,0,0,0,0,0,0,0,0,0,0.0
1-1より,.375,8,8,3,1,0,2,0,0,0,0,0,0.375
2-1より,.111,9,9,1,0,0,0,0,0,0,0,0,0.111
3-1より,.000,14,7,0,0,0,0,0,7,0,0,0,0.5
0-2より,.118,17,17,2,1,0,0,9,0,0,0,0,0.118
1-2より,.182,33,33,6,1,0,0,13,0,0,0,0,0.182
2-2より,.094,32,32,3,0,1,0,16,0,0,0,0,0.094
3-2より,.111,31,18,2,1,0,0,11,13,0,0,0,0.484
