球場,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
マツダスタジアム,2.95,21,0,21,1,0,1,0,2,1,1,0,21.1,25,1,18,2,0,7,7,1.27,0.291,-,3.05
東京ドーム,2.45,4,0,4,0,1,0,0,0,0,0,1,3.2,4,0,2,0,0,1,1,1.09,0.286,-,3.67
甲子園,7.71,3,0,3,0,0,0,0,0,0,0,0,2.1,4,0,4,1,1,2,2,2.14,0.364,-,1.17
横浜,0.00,3,0,3,0,0,0,0,0,0,0,0,3.0,3,0,2,0,0,0,0,1.0,0.273,-,99.00
神宮,3.00,3,0,3,0,0,0,0,0,0,0,0,3.0,2,0,3,0,0,1,1,0.67,0.2,-,3.00
バンテリンドーム,0.00,2,0,2,0,0,0,0,0,0,0,0,2.0,0,0,3,0,0,0,0,0.0,0.0,-,99.00
Ce その他,13.50,2,0,2,0,0,0,0,0,0,0,0,1.1,3,0,1,1,0,2,2,3.0,0.6,-,0.67
みずほPayPay,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
エスコンＦ,0.00,1,0,1,0,0,0,0,0,0,0,0,1.0,0,0,2,2,0,0,0,2.0,0.0,-,99.00
ZOZOマリン,0.00,1,0,1,0,0,0,0,0,0,0,0,1.0,1,0,2,0,0,0,0,1.0,0.25,-,99.00
楽天モバイル,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
京セラD大阪,0.00,1,0,1,0,0,0,0,0,0,0,0,2.0,2,0,0,0,0,0,0,1.0,0.286,-,99.00
ベルーナドーム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
Pa その他,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
