月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,.304,27,118,102,15,31,6,1,7,60,23,14,11,2,3,0,2,1,0,2,.381,.588,0.97
5月,.333,5,16,15,1,5,2,0,1,10,2,2,1,0,0,0,0,0,1,2,.375,.667,1.042
6月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
7月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
8月,.300,14,57,50,6,15,4,0,3,28,6,5,7,0,0,0,0,0,0,0,.386,.560,0.946
9月,.388,22,97,80,15,31,9,0,4,52,18,10,13,0,4,0,0,0,0,1,.495,.650,1.145
10月,.000,1,5,4,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,.200,.000,0.2
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
