条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
無し,0.228,82,79,18,5,0,0,14,2,1,0,0,0.256
1塁,0.45,22,20,9,1,0,0,4,1,0,1,0,0.476
2塁,0.133,18,15,2,1,1,0,6,2,1,0,0,0.278
3塁,0.0,1,1,0,0,0,0,1,0,0,0,0,0.0
1・2塁,0.545,12,11,6,2,0,0,1,1,0,0,0,0.583
1・3塁,0.286,7,7,2,0,0,0,1,0,0,0,0,0.286
2・3塁,0.167,6,6,1,0,0,0,3,0,0,0,0,0.167
満塁,0.5,10,8,4,0,0,1,2,2,0,0,0,0.6
得点圏,0.313,54,48,15,3,1,1,14,5,1,0,0,0.389
