チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
ソフトバンク,13.5,5,0,5,2,1,0,0,2,2,2,1,3.1,8,0,3,1,0,5,5,2.7,0.444,-,0.67
日本ハム,4.15,8,0,8,1,2,1,0,2,1,1,2,8.2,12,0,6,4,1,4,4,1.85,0.333,-,2.17
ロッテ,4.91,5,0,5,0,0,1,0,1,0,0,0,3.2,4,0,4,0,1,2,2,1.09,0.267,-,1.83
楽天,6.35,6,0,6,1,0,2,0,3,1,1,0,5.2,6,1,2,1,0,4,4,1.24,0.261,-,1.42
西武,0.0,8,0,8,0,0,4,0,4,0,0,0,7.1,2,0,9,1,0,0,0,0.41,0.083,-,99.0
