条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
無し,0.239,203,197,47,10,3,0,45,5,1,0,0,0.261
1塁,0.273,58,55,15,3,0,1,9,2,0,1,0,0.298
2塁,0.341,46,41,14,0,1,1,7,3,1,1,0,0.4
3塁,0.091,11,11,1,0,0,0,2,0,0,0,0,0.091
1・2塁,0.316,22,19,6,1,0,0,3,1,0,2,0,0.35
1・3塁,0.455,14,11,5,0,0,1,2,1,1,0,1,0.5
2・3塁,0.5,6,4,2,0,0,0,2,1,0,0,1,0.5
満塁,0.286,8,7,2,0,0,0,1,0,0,0,1,0.25
得点圏,0.323,107,93,30,1,1,2,17,6,2,3,3,0.365
