0
最終登板
連投状況
9/23
試:0連投中日:0連投中
登録状況
△4/3登録
▼4/12抹消
△4/22登録
▼6/18抹消
△6/28登録
▼7/21抹消
△8/10登録
▼8/11抹消
△9/15登録
▼9/24抹消
