チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
ソフトバンク,0.0,3,0,3,0,0,0,0,0,0,0,0,3.1,2,0,2,0,0,0,0,0.6,0.167,-,99.0
日本ハム,0.0,4,0,4,0,0,1,0,1,0,0,0,4.0,5,0,5,1,1,0,0,1.5,0.313,-,99.0
楽天,11.37,5,0,5,0,0,1,0,1,0,0,0,6.1,10,2,7,3,2,8,8,2.05,0.345,-,0.79
オリックス,1.8,6,0,6,0,1,1,0,1,0,0,1,5.0,4,0,4,2,0,1,1,1.2,0.235,-,5.0
西武,9.0,2,0,2,0,0,0,0,0,0,0,0,2.0,5,0,2,0,0,2,2,2.5,0.455,-,1.0
