打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,18,0,.000,0,7,1,0,0,0.053
2打席目,19,6,.316,1,7,0,0,0,0.316
3打席目,18,4,.222,0,3,0,0,0,0.222
4打席目,11,4,.364,0,5,1,0,0,0.417
5打席目以上,0,0,-,0,0,0,0,0,
