球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,343,38.4%,156.1,50,42,97,106,55.1%,25.6%,0.243,74,18,0,27,5,1
チェンジアップ,290,32.5%,146.0,69,31,56,85,53.8%,39.7%,0.2,75,15,0,28,8,0
ツーシーム,164,18.4%,154.9,15,19,37,56,43.3%,16.9%,0.324,37,12,0,1,1,1
スライダー,96,10.8%,141.9,16,15,21,32,54.2%,32.7%,0.217,23,5,0,12,0,1
