チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
ソフトバンク,6.0,7,0,7,0,1,1,3,1,3,0,1,6.0,10,0,9,1,0,5,4,1.83,0.4,-,1.2
日本ハム,3.12,9,0,9,0,1,1,5,1,5,0,1,8.2,7,0,15,4,0,4,3,1.27,0.219,-,2.17
ロッテ,1.5,12,0,12,2,1,1,5,3,7,2,1,12.0,11,0,16,2,1,2,2,1.08,0.239,-,6.0
楽天,2.0,9,0,9,1,0,3,4,4,5,1,0,9.0,6,0,9,1,0,2,2,0.78,0.182,-,4.5
西武,2.19,13,0,13,0,3,3,4,3,4,0,3,12.1,12,0,10,3,2,3,3,1.22,0.25,-,4.11
