種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,0.9,7,0,7,0,0,0,0,0,0,0,0,10.0,5,0,13,2,0,1,1,0.7,0.156,-,10.0
Visitor,1.17,6,0,6,0,0,0,1,0,1,0,0,7.2,4,1,4,3,0,1,1,0.91,0.154,-,7.67
