アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,12,23.5%,安打,9,64.3%
フライ,20,39.2%,四死球,5,35.7%
空三振,16,31.4%,失策出塁,0,0.0%
見三振,1,2.0%,野選,0,0.0%
犠打,2,3.9%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
