打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
1番,.000,1,4,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.250,.000,0.25
2番,.333,1,4,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,.333,.333,0.667
3番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
4番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
5番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
6番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
7番,.333,1,3,3,1,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,.333,.667,1.0
8番,.000,1,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.333,.000,0.333
9番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
