打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Home,0.231,56,195,173,16,40,5,1,2,53,10,42,16,0,2,1,3,9,0,0,0.299,0.306,0.605
Visitor,0.247,58,227,194,20,48,7,1,5,72,22,49,24,0,7,0,2,11,0,1,0.348,0.371,0.719
