アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,23,25.0%,安打,22,57.9%
フライ,34,37.0%,四死球,16,42.1%
空三振,28,30.4%,失策出塁,0,0.0%
見三振,3,3.3%,野選,0,0.0%
犠打,4,4.3%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
