チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
ソフトバンク,0.063,10,18,16,2,1,0,0,0,1,0,3,1,0,0,1,0,0,0,0,0.118,0.063,0.18
日本ハム,0.053,11,26,19,3,1,0,0,0,1,2,7,3,0,0,2,2,0,0,0,0.167,0.053,0.219
ロッテ,0.345,12,32,29,7,10,1,0,0,11,3,6,2,0,1,0,0,1,1,1,0.406,0.379,0.786
オリックス,0.2,9,12,10,5,2,0,0,0,2,1,4,1,0,1,0,0,0,0,0,0.333,0.2,0.533
西武,0.28,13,31,25,4,7,2,1,0,11,2,9,5,0,0,1,0,2,1,1,0.4,0.44,0.84
