打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
1番,.143,6,25,21,4,3,1,0,1,7,1,6,4,0,0,0,0,1,0,0,.280,.333,0.613
2番,.192,8,33,26,3,5,1,0,0,6,0,7,6,0,1,0,0,1,1,0,.364,.231,0.594
3番,.100,6,25,20,2,2,0,1,0,4,3,6,4,0,0,0,1,0,0,0,.240,.200,0.44
4番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
5番,.000,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,0.0
6番,.370,8,29,27,6,10,3,0,3,22,6,6,1,0,0,0,1,0,0,0,.379,.815,1.194
7番,.276,9,33,29,4,8,4,0,0,12,6,3,4,0,0,0,0,2,0,3,.364,.414,0.777
8番,.417,4,12,12,2,5,1,2,0,10,2,5,0,0,0,0,0,0,0,1,.417,.833,1.25
9番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
