チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
阪神,0.105,10,23,19,1,2,1,0,0,3,0,5,2,0,0,2,0,0,0,0,0.19,0.158,0.348
ＤｅＮＡ,0.306,15,51,49,4,15,1,1,0,18,7,11,1,0,0,1,0,1,2,0,0.32,0.367,0.687
広島,0.278,10,22,18,4,5,0,0,0,5,1,4,2,0,0,2,0,0,0,0,0.35,0.278,0.628
ヤクルト,0.214,7,30,28,2,6,2,0,0,8,2,7,1,0,0,1,0,0,0,1,0.241,0.286,0.527
中日,0.269,10,34,26,3,7,0,0,0,7,0,6,4,0,0,4,0,0,2,0,0.367,0.269,0.636
