打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,32,5,0.156,1,11,0,0,0,0.156
2打席目,32,9,0.281,0,10,0,0,0,0.281
3打席目,26,12,0.462,0,3,3,1,0,0.517
4打席目,26,6,0.231,1,4,2,1,0,0.286
5打席目以上,14,1,0.071,0,7,0,0,0,0.071
