月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,.333,16,7,6,2,2,1,0,0,3,0,1,1,0,0,0,0,0,0,0,.429,.500,0.929
5月,.000,15,4,4,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,.000,.000,0.0
6月,.320,18,53,50,12,16,1,0,3,26,7,11,3,0,0,0,0,2,0,0,.358,.520,0.878
7月,.261,17,48,46,7,12,3,1,0,17,4,13,1,0,0,1,0,4,1,1,.277,.370,0.646
8月,.240,20,29,25,3,6,0,0,0,6,0,8,3,1,0,1,0,0,1,0,.321,.240,0.561
9月,.250,14,29,28,3,7,1,0,0,8,0,6,1,0,0,0,0,1,0,0,.276,.286,0.562
10月,.000,2,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.000,.000,0.0
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
