条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,.217,32,23,5,1,0,1,0,4,0,5,0,0.333
1-0より,.154,14,13,2,1,0,0,0,0,0,1,0,0.154
2-0より,.500,7,6,3,0,0,0,0,1,0,0,0,0.571
3-0より,-,4,0,0,0,0,0,0,4,0,0,0,1.0
0-1より,.438,16,16,7,2,0,0,0,0,0,0,0,0.438
1-1より,.167,14,12,2,0,0,0,0,0,1,0,1,0.214
2-1より,.200,5,5,1,1,0,0,0,0,0,0,0,0.2
3-1より,.600,6,5,3,0,0,0,0,0,1,0,0,0.667
0-2より,.077,13,13,1,0,0,0,9,0,0,0,0,0.077
1-2より,.150,40,40,6,1,0,0,25,0,0,0,0,0.15
2-2より,.184,41,38,7,0,0,1,16,0,2,0,1,0.22
3-2より,.280,32,25,7,1,1,1,10,6,0,0,1,0.406
