アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,8,21.6%,安打,9,64.3%
フライ,16,43.2%,四死球,5,35.7%
空三振,11,29.7%,失策出塁,0,0.0%
見三振,2,5.4%,野選,0,0.0%
犠打,0,0.0%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
