条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
無し,0.233,379,344,80,16,0,4,65,31,4,0,0,0.303
1塁,0.308,129,120,37,7,0,1,13,4,0,5,0,0.331
2塁,0.25,53,44,11,1,1,1,16,6,2,1,0,0.365
3塁,0.667,5,3,2,0,0,0,0,2,0,0,0,0.8
1・2塁,0.271,52,48,13,1,0,1,6,2,0,2,0,0.3
1・3塁,0.318,24,22,7,0,0,0,6,1,0,0,1,0.333
2・3塁,0.056,20,18,1,1,0,0,5,1,0,0,1,0.1
満塁,0.267,16,15,4,0,0,0,3,1,0,0,0,0.313
得点圏,0.253,170,150,38,3,1,2,36,13,2,3,2,0.317
