条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,0.307,76,75,23,4,0,0,0,0,0,1,0,0.307
1-0より,0.31,43,42,13,2,0,0,0,0,0,1,0,0.31
2-0より,0.214,14,14,3,0,0,0,0,0,0,0,0,0.214
3-0より,0.333,8,3,1,1,0,0,0,5,0,0,0,0.75
0-1より,0.283,51,46,13,1,0,1,0,0,1,3,1,0.292
1-1より,0.297,69,64,19,5,0,1,0,0,1,3,1,0.303
2-1より,0.511,48,47,24,5,1,2,0,0,1,0,0,0.521
3-1より,0.5,18,8,4,2,0,0,0,10,0,0,0,0.778
0-2より,0.16,25,25,4,2,0,0,8,0,0,0,0,0.16
1-2より,0.159,88,88,14,2,0,0,36,0,0,0,0,0.159
2-2より,0.162,118,117,19,0,0,3,47,0,1,0,0,0.169
3-2より,0.212,120,85,18,2,0,0,23,33,2,0,0,0.442
