種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,1.06,13,13,0,8,1,0,0,0,0,0,0,93.0,75,1,58,32,1,13,11,1.15,0.227,2.87,-
Visitor,4.16,12,12,0,3,7,0,0,0,0,0,0,71.1,80,6,56,16,5,36,33,1.35,0.283,3.69,-
