アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,8,26.7%,安打,6,85.7%
フライ,12,40.0%,四死球,1,14.3%
空三振,8,26.7%,失策出塁,0,0.0%
見三振,0,0.0%,野選,0,0.0%
犠打,2,6.7%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
