種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,8.1,4,0,4,0,0,0,0,0,0,0,0,6.2,10,4,5,2,0,6,6,1.8,0.345,-,1.11
Visitor,3.0,4,0,4,0,0,0,0,0,0,0,0,6.0,6,0,8,5,0,2,2,1.83,0.261,-,3.0
