条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛
対右打者,0.36,28,25,9,0,0,2,7,3,0,0,0
対左打者,0.259,31,27,7,0,1,2,6,4,0,0,0
