種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,4.5,27,0,27,2,1,6,0,8,2,2,1,26.0,27,2,14,17,4,13,13,1.69,0.278,-,2.0
Visitor,1.32,15,0,15,0,0,3,0,3,0,0,0,13.2,13,0,10,4,0,2,2,1.24,0.25,-,6.83
