球場,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
エスコンＦ,3.64,11,11,0,3,5,0,0,0,0,0,0,76.2,78,7,79,13,3,32,31,1.19,0.265,3.55,-
みずほPayPay,1.50,3,3,0,2,1,0,0,0,0,0,0,24.0,15,3,24,3,0,4,4,0.75,0.174,2.00,-
ZOZOマリン,2.57,4,4,0,2,1,0,0,0,0,0,0,28.0,27,2,26,6,1,11,8,1.18,0.255,5.34,-
楽天モバイル,2.40,4,4,0,3,0,0,0,0,0,0,0,30.0,25,2,33,3,1,8,8,0.93,0.225,5.18,-
京セラD大阪,0.00,2,2,0,2,0,0,0,0,0,0,0,13.0,13,0,7,1,2,1,0,1.08,0.255,9.00,-
ベルーナドーム,2.25,1,1,0,1,0,0,0,0,0,0,0,8.0,7,1,12,1,1,2,2,1.0,0.212,5.00,-
Pa その他,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
東京ドーム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
甲子園,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
横浜,2.25,1,1,0,0,1,0,0,0,0,0,0,8.0,9,0,7,1,0,2,2,1.25,0.281,1.00,-
マツダスタジアム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
神宮,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
バンテリンドーム,0.00,1,1,0,1,0,0,0,0,0,0,0,9.0,5,0,7,1,0,0,0,0.67,0.161,1.00,-
Ce その他,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
