月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,.333,3,15,12,2,4,0,0,0,4,1,2,2,0,0,0,1,0,0,0,.400,.333,0.733
5月,.364,3,12,11,0,4,0,0,0,4,0,4,1,0,0,0,0,0,0,0,.417,.364,0.78
6月,.273,15,60,55,5,15,2,0,2,23,9,8,4,0,0,0,1,0,0,0,.317,.418,0.735
7月,.328,19,73,61,7,20,5,0,1,28,11,10,12,0,0,0,0,0,0,0,.438,.459,0.897
8月,.286,22,95,70,10,20,7,0,5,42,14,8,25,5,0,0,0,0,0,0,.474,.600,1.074
9月,.298,13,52,47,4,14,3,1,2,25,6,11,3,0,2,0,0,0,0,0,.365,.532,0.897
10月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
