条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.279,230,215,60,11,0,5,5,25,14,1,0,0,0.326
1塁,0.25,97,88,22,5,0,3,8,16,4,1,4,0,0.29
2塁,0.207,37,29,6,1,0,0,2,8,7,1,0,0,0.378
3塁,0.273,12,11,3,1,0,0,3,1,1,0,0,0,0.333
1・2塁,0.231,30,26,6,0,1,0,2,4,4,0,0,0,0.333
1・3塁,0.091,12,11,1,0,0,0,2,2,1,0,0,0,0.167
2・3塁,0.286,11,7,2,0,0,0,4,1,3,0,0,1,0.455
満塁,0.308,18,13,4,2,0,1,17,0,1,0,0,4,0.278
得点圏,0.227,120,97,22,4,1,1,30,16,17,1,0,5,0.333
