球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,195,70.7%,150.2,15,30,52,71,49.7%,16.0%,.188,32,6,0,8,8,0
チェンジアップ,39,14.1%,135.8,7,2,6,19,38.5%,38.9%,.000,6,0,0,2,1,0
スライダー,36,13.0%,131.4,6,1,8,18,41.7%,35.3%,.333,6,2,0,3,0,0
ツーシーム,6,2.2%,149.5,1,0,3,2,66.7%,25.0%,-,0,0,0,0,1,0
